States,Agegrp,Month,Deaths
Georgia,55-64 years,11/1/2020,1307
Georgia,55-64 years,12/1/2020,1530
Georgia,55-64 years,1/1/2021,1821
Georgia,55-64 years,2/1/2021,1412
Georgia,55-64 years,3/1/2021,1276
Georgia,55-64 years,4/1/2021,1312
Georgia,55-64 years,5/1/2021,1295
Georgia,55-64 years,6/1/2021,1141
Georgia,55-64 years,7/1/2021,1308
Georgia,55-64 years,8/1/2021,1837
Georgia,55-64 years,9/1/2021,2126
Georgia,55-64 years,10/1/2021,1523
Georgia,55-64 years,11/1/2021,1322
Georgia,55-64 years,12/1/2021,1347
Georgia,65-74 years,1/1/2018,1880
Georgia,65-74 years,2/1/2018,1526
Georgia,65-74 years,3/1/2018,1555
Georgia,65-74 years,4/1/2018,1505
Georgia,65-74 years,5/1/2018,1477
Georgia,65-74 years,6/1/2018,1376
Georgia,65-74 years,7/1/2018,1481
Georgia,65-74 years,8/1/2018,1511
Georgia,65-74 years,9/1/2018,1374
Georgia,65-74 years,10/1/2018,1481
Georgia,65-74 years,11/1/2018,1520
Georgia,65-74 years,12/1/2018,1630
Georgia,65-74 years,1/1/2019,1724
Georgia,65-74 years,2/1/2019,1460
Georgia,65-74 years,3/1/2019,1661
Georgia,65-74 years,4/1/2019,1532
Georgia,65-74 years,5/1/2019,1497
Georgia,65-74 years,6/1/2019,1442
Georgia,65-74 years,7/1/2019,1507
Georgia,65-74 years,8/1/2019,1586
Georgia,65-74 years,9/1/2019,1438
Georgia,65-74 years,10/1/2019,1555
Georgia,65-74 years,11/1/2019,1612
Georgia,65-74 years,12/1/2019,1643
Georgia,65-74 years,1/1/2020,1688
Georgia,65-74 years,2/1/2020,1613
Georgia,65-74 years,3/1/2020,1751
Georgia,65-74 years,4/1/2020,1803
Georgia,65-74 years,5/1/2020,1838
Georgia,65-74 years,6/1/2020,1639
Georgia,65-74 years,7/1/2020,1971
Georgia,65-74 years,8/1/2020,2186
Georgia,65-74 years,9/1/2020,1925
Georgia,65-74 years,10/1/2020,1868
Georgia,65-74 years,11/1/2020,1913
Georgia,65-74 years,12/1/2020,2275
Georgia,65-74 years,1/1/2021,2983
Georgia,65-74 years,2/1/2021,2107
Georgia,65-74 years,3/1/2021,1911
Georgia,65-74 years,4/1/2021,1787
Georgia,65-74 years,5/1/2021,1706
Georgia,65-74 years,6/1/2021,1767
Georgia,65-74 years,7/1/2021,1829
Georgia,65-74 years,8/1/2021,2431
Georgia,65-74 years,9/1/2021,2699
Georgia,65-74 years,10/1/2021,2079
Georgia,65-74 years,11/1/2021,1844
Georgia,65-74 years,12/1/2021,2055
Georgia,75-84 years,1/1/2018,2132
Georgia,75-84 years,2/1/2018,1813
Georgia,75-84 years,3/1/2018,1660
Georgia,75-84 years,4/1/2018,1656
Georgia,75-84 years,5/1/2018,1669
Georgia,75-84 years,6/1/2018,1479
Georgia,75-84 years,7/1/2018,1526
Georgia,75-84 years,8/1/2018,1590
Georgia,75-84 years,9/1/2018,1524
Georgia,75-84 years,10/1/2018,1614
Georgia,75-84 years,11/1/2018,1679
Georgia,75-84 years,12/1/2018,1845
Georgia,75-84 years,1/1/2019,1880
Georgia,75-84 years,2/1/2019,1566
Georgia,75-84 years,3/1/2019,1707
Georgia,75-84 years,4/1/2019,1777
Georgia,75-84 years,5/1/2019,1639
Georgia,75-84 years,6/1/2019,1582
Georgia,75-84 years,7/1/2019,1738
Georgia,75-84 years,8/1/2019,1621
Georgia,75-84 years,9/1/2019,1595
Georgia,75-84 years,10/1/2019,1691
Georgia,75-84 years,11/1/2019,1740
Georgia,75-84 years,12/1/2019,1864
Georgia,75-84 years,1/1/2020,1963
Georgia,75-84 years,2/1/2020,1757
Georgia,75-84 years,3/1/2020,1877
Georgia,75-84 years,4/1/2020,2145
Georgia,75-84 years,5/1/2020,1996
Georgia,75-84 years,6/1/2020,1756
Georgia,75-84 years,7/1/2020,2174
Georgia,75-84 years,8/1/2020,2313
Georgia,75-84 years,9/1/2020,2112
Georgia,75-84 years,10/1/2020,2050
Georgia,75-84 years,11/1/2020,2106
Georgia,75-84 years,12/1/2020,2680
Georgia,75-84 years,1/1/2021,3366
Georgia,75-84 years,2/1/2021,2374
Georgia,75-84 years,3/1/2021,1987
Georgia,75-84 years,4/1/2021,1912
Georgia,75-84 years,5/1/2021,1879
Georgia,75-84 years,6/1/2021,1652
Georgia,75-84 years,7/1/2021,1842
Georgia,75-84 years,8/1/2021,2437
Georgia,75-84 years,9/1/2021,2640
Georgia,75-84 years,10/1/2021,2234
Georgia,75-84 years,11/1/2021,2110
Georgia,75-84 years,12/1/2021,2224
Georgia,85+ years,1/1/2018,2185
Georgia,85+ years,2/1/2018,1742
Georgia,85+ years,3/1/2018,1838
Georgia,85+ years,4/1/2018,1668
Georgia,85+ years,5/1/2018,1621
Georgia,85+ years,6/1/2018,1522
Georgia,85+ years,7/1/2018,1548
Georgia,85+ years,8/1/2018,1654
Georgia,85+ years,9/1/2018,1551
Georgia,85+ years,10/1/2018,1614
Georgia,85+ years,11/1/2018,1721
Georgia,85+ years,12/1/2018,1900
Georgia,85+ years,1/1/2019,1865
Georgia,85+ years,2/1/2019,1657
Georgia,85+ years,3/1/2019,1802
Georgia,85+ years,4/1/2019,1704
Georgia,85+ years,5/1/2019,1678
Georgia,85+ years,6/1/2019,1637
Georgia,85+ years,7/1/2019,1624
Georgia,85+ years,8/1/2019,1635
Georgia,85+ years,9/1/2019,1661
Georgia,85+ years,10/1/2019,1708
Georgia,85+ years,11/1/2019,1744
Georgia,85+ years,12/1/2019,1804
Georgia,85+ years,1/1/2020,1915
Georgia,85+ years,2/1/2020,1769
Georgia,85+ years,3/1/2020,1888
Georgia,85+ years,4/1/2020,2153
Georgia,85+ years,5/1/2020,2087
Georgia,85+ years,6/1/2020,1771
Georgia,85+ years,7/1/2020,2130
Georgia,85+ years,8/1/2020,2229
Georgia,85+ years,9/1/2020,1853
Georgia,85+ years,10/1/2020,1965
Georgia,85+ years,11/1/2020,2026
Georgia,85+ years,12/1/2020,2523
Georgia,85+ years,1/1/2021,3088
Georgia,85+ years,2/1/2021,2104
Georgia,85+ years,3/1/2021,1856
Georgia,85+ years,4/1/2021,1732
Georgia,85+ years,5/1/2021,1709
Georgia,85+ years,6/1/2021,1602
Georgia,85+ years,7/1/2021,1666
Georgia,85+ years,8/1/2021,2153
Georgia,85+ years,9/1/2021,2118
Georgia,85+ years,10/1/2021,1880
Georgia,85+ years,11/1/2021,1829
Georgia,85+ years,12/1/2021,2034
Hawaii,< 1 year,2/1/2018,12
Hawaii,< 1 year,3/1/2018,11
Hawaii,< 1 year,6/1/2018,10
Hawaii,< 1 year,7/1/2018,15
Hawaii,< 1 year,8/1/2018,16
Hawaii,< 1 year,9/1/2018,11
Hawaii,< 1 year,1/1/2021,12
Hawaii,15-24 years,5/1/2018,11
Hawaii,15-24 years,6/1/2018,10
Hawaii,15-24 years,6/1/2019,14
Hawaii,15-24 years,11/1/2019,10
Hawaii,15-24 years,2/1/2020,12
Hawaii,15-24 years,8/1/2020,12
Hawaii,15-24 years,4/1/2021,10
Hawaii,15-24 years,8/1/2021,15
Hawaii,25-34 years,1/1/2018,16
Hawaii,25-34 years,2/1/2018,10
Hawaii,25-34 years,3/1/2018,13
Hawaii,25-34 years,4/1/2018,11
Hawaii,25-34 years,5/1/2018,18
Hawaii,25-34 years,6/1/2018,16
Hawaii,25-34 years,7/1/2018,21
Hawaii,25-34 years,8/1/2018,17
Hawaii,25-34 years,9/1/2018,17
Hawaii,25-34 years,10/1/2018,16
Hawaii,25-34 years,12/1/2018,18
Hawaii,25-34 years,1/1/2019,20
Hawaii,25-34 years,2/1/2019,18
Hawaii,25-34 years,3/1/2019,11
Hawaii,25-34 years,4/1/2019,15
Hawaii,25-34 years,5/1/2019,10
Hawaii,25-34 years,6/1/2019,19
Hawaii,25-34 years,7/1/2019,17
Hawaii,25-34 years,8/1/2019,15
Hawaii,25-34 years,9/1/2019,15
Hawaii,25-34 years,10/1/2019,11
Hawaii,25-34 years,11/1/2019,13
Hawaii,25-34 years,12/1/2019,23
Hawaii,25-34 years,1/1/2020,11
Hawaii,25-34 years,2/1/2020,16
Hawaii,25-34 years,4/1/2020,11
Hawaii,25-34 years,5/1/2020,19
Hawaii,25-34 years,6/1/2020,11
Hawaii,25-34 years,7/1/2020,20
Hawaii,25-34 years,8/1/2020,18
Hawaii,25-34 years,9/1/2020,19
Hawaii,25-34 years,10/1/2020,13
Hawaii,25-34 years,11/1/2020,11
Hawaii,25-34 years,12/1/2020,18
Hawaii,25-34 years,1/1/2021,22
Hawaii,25-34 years,2/1/2021,17
Hawaii,25-34 years,3/1/2021,20
Hawaii,25-34 years,5/1/2021,13
Hawaii,25-34 years,6/1/2021,10
Hawaii,25-34 years,7/1/2021,23
Hawaii,25-34 years,8/1/2021,20
Hawaii,25-34 years,9/1/2021,26
Hawaii,25-34 years,10/1/2021,19
Hawaii,25-34 years,11/1/2021,14
Hawaii,25-34 years,12/1/2021,21
Hawaii,35-44 years,1/1/2018,26
Hawaii,35-44 years,2/1/2018,19
Hawaii,35-44 years,3/1/2018,24
Hawaii,35-44 years,4/1/2018,18
Hawaii,35-44 years,5/1/2018,16
Hawaii,35-44 years,6/1/2018,24
Hawaii,35-44 years,7/1/2018,19
Hawaii,35-44 years,8/1/2018,32
Hawaii,35-44 years,9/1/2018,22
Hawaii,35-44 years,10/1/2018,17
Hawaii,35-44 years,11/1/2018,22
Hawaii,35-44 years,12/1/2018,24
Hawaii,35-44 years,1/1/2019,31
Hawaii,35-44 years,2/1/2019,33
Hawaii,35-44 years,3/1/2019,26
Hawaii,35-44 years,4/1/2019,25
Hawaii,35-44 years,5/1/2019,27
Hawaii,35-44 years,6/1/2019,22
Hawaii,35-44 years,7/1/2019,20
Hawaii,35-44 years,8/1/2019,32
Hawaii,35-44 years,9/1/2019,30
Hawaii,35-44 years,10/1/2019,19
Hawaii,35-44 years,11/1/2019,28
Hawaii,35-44 years,12/1/2019,34
Hawaii,35-44 years,1/1/2020,34
Hawaii,35-44 years,2/1/2020,20
Hawaii,35-44 years,3/1/2020,16
Hawaii,35-44 years,4/1/2020,18
Hawaii,35-44 years,5/1/2020,38
Hawaii,35-44 years,6/1/2020,29
Hawaii,35-44 years,7/1/2020,25
Hawaii,35-44 years,8/1/2020,36
Hawaii,35-44 years,9/1/2020,33
Hawaii,35-44 years,10/1/2020,31
Hawaii,35-44 years,11/1/2020,23
Hawaii,35-44 years,12/1/2020,25
Hawaii,35-44 years,1/1/2021,28
Hawaii,35-44 years,2/1/2021,22
Hawaii,35-44 years,3/1/2021,23
Hawaii,35-44 years,4/1/2021,29
Hawaii,35-44 years,5/1/2021,33
Hawaii,35-44 years,6/1/2021,33
Hawaii,35-44 years,7/1/2021,38
Hawaii,35-44 years,8/1/2021,42
Hawaii,35-44 years,9/1/2021,44
Hawaii,35-44 years,10/1/2021,38
Hawaii,35-44 years,11/1/2021,25
Hawaii,35-44 years,12/1/2021,27
Hawaii,45-54 years,1/1/2018,47
Hawaii,45-54 years,2/1/2018,46
Hawaii,45-54 years,3/1/2018,55
Hawaii,45-54 years,4/1/2018,50
Hawaii,45-54 years,5/1/2018,38
Hawaii,45-54 years,6/1/2018,43
Hawaii,45-54 years,7/1/2018,67
Hawaii,45-54 years,8/1/2018,54
Hawaii,45-54 years,9/1/2018,45
Hawaii,45-54 years,10/1/2018,46
Hawaii,45-54 years,11/1/2018,30
Hawaii,45-54 years,12/1/2018,62
Hawaii,45-54 years,1/1/2019,62
Hawaii,45-54 years,2/1/2019,53
Hawaii,45-54 years,3/1/2019,75
Hawaii,45-54 years,4/1/2019,48
Hawaii,45-54 years,5/1/2019,44
Hawaii,45-54 years,6/1/2019,56
Hawaii,45-54 years,7/1/2019,44
Hawaii,45-54 years,8/1/2019,46
Hawaii,45-54 years,9/1/2019,50
Hawaii,45-54 years,10/1/2019,51
Hawaii,45-54 years,11/1/2019,45
Hawaii,45-54 years,12/1/2019,58
Hawaii,45-54 years,1/1/2020,46
Hawaii,45-54 years,2/1/2020,46
Hawaii,45-54 years,3/1/2020,62
Hawaii,45-54 years,4/1/2020,47
Hawaii,45-54 years,5/1/2020,59
Hawaii,45-54 years,6/1/2020,62
Hawaii,45-54 years,7/1/2020,55
Hawaii,45-54 years,8/1/2020,61
Hawaii,45-54 years,9/1/2020,49
Hawaii,45-54 years,10/1/2020,55
Hawaii,45-54 years,11/1/2020,42
Hawaii,45-54 years,12/1/2020,46
Hawaii,45-54 years,1/1/2021,50
Hawaii,45-54 years,2/1/2021,51
Hawaii,45-54 years,3/1/2021,57
Hawaii,45-54 years,4/1/2021,46
Hawaii,45-54 years,5/1/2021,44
Hawaii,45-54 years,6/1/2021,65
Hawaii,45-54 years,7/1/2021,57
Hawaii,45-54 years,8/1/2021,86
Hawaii,45-54 years,9/1/2021,89
Hawaii,45-54 years,10/1/2021,63
Hawaii,45-54 years,11/1/2021,59
Hawaii,45-54 years,12/1/2021,63
Hawaii,55-64 years,1/1/2018,111
Hawaii,55-64 years,2/1/2018,121
Hawaii,55-64 years,3/1/2018,136
Hawaii,55-64 years,4/1/2018,107
Hawaii,55-64 years,5/1/2018,110
Hawaii,55-64 years,6/1/2018,124
Hawaii,55-64 years,7/1/2018,116
Hawaii,55-64 years,8/1/2018,115
Hawaii,55-64 years,9/1/2018,96
Hawaii,55-64 years,10/1/2018,102
Hawaii,55-64 years,11/1/2018,133
Hawaii,55-64 years,12/1/2018,109
Hawaii,55-64 years,1/1/2019,136
Hawaii,55-64 years,2/1/2019,103
Hawaii,55-64 years,3/1/2019,131
Hawaii,55-64 years,4/1/2019,108
Hawaii,55-64 years,5/1/2019,110
Hawaii,55-64 years,6/1/2019,109
Hawaii,55-64 years,7/1/2019,122
Hawaii,55-64 years,8/1/2019,108
Hawaii,55-64 years,9/1/2019,118
Hawaii,55-64 years,10/1/2019,125
Hawaii,55-64 years,11/1/2019,95
Hawaii,55-64 years,12/1/2019,109
Hawaii,55-64 years,1/1/2020,130
Hawaii,55-64 years,2/1/2020,108
Hawaii,55-64 years,3/1/2020,134
Hawaii,55-64 years,4/1/2020,125
Hawaii,55-64 years,5/1/2020,126
Hawaii,55-64 years,6/1/2020,112
Hawaii,55-64 years,7/1/2020,117
Hawaii,55-64 years,8/1/2020,115
Hawaii,55-64 years,9/1/2020,114
Hawaii,55-64 years,10/1/2020,111
Hawaii,55-64 years,11/1/2020,130
Hawaii,55-64 years,12/1/2020,119
Hawaii,55-64 years,1/1/2021,141
Hawaii,55-64 years,2/1/2021,130
Hawaii,55-64 years,3/1/2021,108
Hawaii,55-64 years,4/1/2021,122
Hawaii,55-64 years,5/1/2021,109
Hawaii,55-64 years,6/1/2021,125
Hawaii,55-64 years,7/1/2021,130
Hawaii,55-64 years,8/1/2021,167
Hawaii,55-64 years,9/1/2021,182
Hawaii,55-64 years,10/1/2021,152
Hawaii,55-64 years,11/1/2021,119
Hawaii,55-64 years,12/1/2021,118
Hawaii,65-74 years,1/1/2018,206
Hawaii,65-74 years,2/1/2018,184
Hawaii,65-74 years,3/1/2018,186
Hawaii,65-74 years,4/1/2018,195
Hawaii,65-74 years,5/1/2018,169
Hawaii,65-74 years,6/1/2018,191
Hawaii,65-74 years,7/1/2018,181
Hawaii,65-74 years,8/1/2018,160
Hawaii,65-74 years,9/1/2018,171
Hawaii,65-74 years,10/1/2018,166
Hawaii,65-74 years,11/1/2018,180
Hawaii,65-74 years,12/1/2018,192
Hawaii,65-74 years,1/1/2019,185
Hawaii,65-74 years,2/1/2019,165
Hawaii,65-74 years,3/1/2019,198
Hawaii,65-74 years,4/1/2019,166
Hawaii,65-74 years,5/1/2019,204
Hawaii,65-74 years,6/1/2019,162
Hawaii,65-74 years,7/1/2019,176
Hawaii,65-74 years,8/1/2019,176
Hawaii,65-74 years,9/1/2019,149
Hawaii,65-74 years,10/1/2019,170
Hawaii,65-74 years,11/1/2019,176
Hawaii,65-74 years,12/1/2019,172
Hawaii,65-74 years,1/1/2020,197
Hawaii,65-74 years,2/1/2020,181
Hawaii,65-74 years,3/1/2020,199
Hawaii,65-74 years,4/1/2020,178
Hawaii,65-74 years,5/1/2020,166
Hawaii,65-74 years,6/1/2020,187
Hawaii,65-74 years,7/1/2020,215
Hawaii,65-74 years,8/1/2020,195
Hawaii,65-74 years,9/1/2020,225
Hawaii,65-74 years,10/1/2020,205
Hawaii,65-74 years,11/1/2020,202
Hawaii,65-74 years,12/1/2020,213
Hawaii,65-74 years,1/1/2021,194
Hawaii,65-74 years,2/1/2021,200
Hawaii,65-74 years,3/1/2021,214
Hawaii,65-74 years,4/1/2021,176
Hawaii,65-74 years,5/1/2021,213
Hawaii,65-74 years,6/1/2021,175
Hawaii,65-74 years,7/1/2021,188
Hawaii,65-74 years,8/1/2021,250
Hawaii,65-74 years,9/1/2021,267
Hawaii,65-74 years,10/1/2021,227
Hawaii,65-74 years,11/1/2021,217
Hawaii,65-74 years,12/1/2021,203
Hawaii,75-84 years,1/1/2018,198
Hawaii,75-84 years,2/1/2018,197
Hawaii,75-84 years,3/1/2018,219
Hawaii,75-84 years,4/1/2018,184
Hawaii,75-84 years,5/1/2018,191
Hawaii,75-84 years,6/1/2018,193
Hawaii,75-84 years,7/1/2018,194
Hawaii,75-84 years,8/1/2018,175
Hawaii,75-84 years,9/1/2018,193
Hawaii,75-84 years,10/1/2018,186
Hawaii,75-84 years,11/1/2018,186
Hawaii,75-84 years,12/1/2018,218
Hawaii,75-84 years,1/1/2019,211
Hawaii,75-84 years,2/1/2019,200
Hawaii,75-84 years,3/1/2019,224
Hawaii,75-84 years,4/1/2019,196
Hawaii,75-84 years,5/1/2019,225
Hawaii,75-84 years,6/1/2019,188
Hawaii,75-84 years,7/1/2019,194
Hawaii,75-84 years,8/1/2019,193
Hawaii,75-84 years,9/1/2019,173
Hawaii,75-84 years,10/1/2019,202
Hawaii,75-84 years,11/1/2019,192
Hawaii,75-84 years,12/1/2019,194
Hawaii,75-84 years,1/1/2020,212
Hawaii,75-84 years,2/1/2020,227
Hawaii,75-84 years,3/1/2020,220
Hawaii,75-84 years,4/1/2020,191
Hawaii,75-84 years,5/1/2020,204
Hawaii,75-84 years,6/1/2020,197
Hawaii,75-84 years,7/1/2020,204
Hawaii,75-84 years,8/1/2020,238
Hawaii,75-84 years,9/1/2020,232
Hawaii,75-84 years,10/1/2020,218
Hawaii,75-84 years,11/1/2020,196
Hawaii,75-84 years,12/1/2020,224
Hawaii,75-84 years,1/1/2021,203
Hawaii,75-84 years,2/1/2021,197
Hawaii,75-84 years,3/1/2021,252
Hawaii,75-84 years,4/1/2021,226
Hawaii,75-84 years,5/1/2021,248
Hawaii,75-84 years,6/1/2021,197
Hawaii,75-84 years,7/1/2021,214
Hawaii,75-84 years,8/1/2021,219
Hawaii,75-84 years,9/1/2021,226
Hawaii,75-84 years,10/1/2021,259
Hawaii,75-84 years,11/1/2021,240
Hawaii,75-84 years,12/1/2021,265
Hawaii,85+ years,1/1/2018,422
Hawaii,85+ years,2/1/2018,330
Hawaii,85+ years,3/1/2018,407
Hawaii,85+ years,4/1/2018,355
Hawaii,85+ years,5/1/2018,356
Hawaii,85+ years,6/1/2018,342
Hawaii,85+ years,7/1/2018,321
Hawaii,85+ years,8/1/2018,329
Hawaii,85+ years,9/1/2018,352
Hawaii,85+ years,10/1/2018,339
Hawaii,85+ years,11/1/2018,357
Hawaii,85+ years,12/1/2018,350
Hawaii,85+ years,1/1/2019,360
Hawaii,85+ years,2/1/2019,334
Hawaii,85+ years,3/1/2019,422
Hawaii,85+ years,4/1/2019,383
Hawaii,85+ years,5/1/2019,361
Hawaii,85+ years,6/1/2019,369
Hawaii,85+ years,7/1/2019,385
Hawaii,85+ years,8/1/2019,319
Hawaii,85+ years,9/1/2019,394
Hawaii,85+ years,10/1/2019,321
Hawaii,85+ years,11/1/2019,315
Hawaii,85+ years,12/1/2019,374
Hawaii,85+ years,1/1/2020,413
Hawaii,85+ years,2/1/2020,402
Hawaii,85+ years,3/1/2020,353
Hawaii,85+ years,4/1/2020,335
Hawaii,85+ years,5/1/2020,337
Hawaii,85+ years,6/1/2020,341
Hawaii,85+ years,7/1/2020,337
Hawaii,85+ years,8/1/2020,367
Hawaii,85+ years,9/1/2020,384
Hawaii,85+ years,10/1/2020,371
Hawaii,85+ years,11/1/2020,353
Hawaii,85+ years,12/1/2020,346
Hawaii,85+ years,1/1/2021,336
Hawaii,85+ years,2/1/2021,370
Hawaii,85+ years,3/1/2021,393
Hawaii,85+ years,4/1/2021,403
Hawaii,85+ years,5/1/2021,342
Hawaii,85+ years,6/1/2021,336
Hawaii,85+ years,7/1/2021,328
Hawaii,85+ years,8/1/2021,422
Hawaii,85+ years,9/1/2021,421
Hawaii,85+ years,10/1/2021,375
Hawaii,85+ years,11/1/2021,352
Hawaii,85+ years,12/1/2021,356
Idaho,< 1 year,2/1/2018,10
Idaho,< 1 year,6/1/2018,12
Idaho,< 1 year,7/1/2018,10
Idaho,< 1 year,8/1/2018,11
Idaho,< 1 year,10/1/2018,13
Idaho,< 1 year,6/1/2019,10
Idaho,< 1 year,7/1/2019,10
Idaho,< 1 year,11/1/2019,11
Idaho,< 1 year,1/1/2020,10
Idaho,< 1 year,2/1/2020,11
Idaho,< 1 year,4/1/2020,15
Idaho,< 1 year,5/1/2020,14
Idaho,< 1 year,6/1/2020,13
Idaho,< 1 year,7/1/2021,10
Idaho,< 1 year,9/1/2021,16
Idaho,< 1 year,10/1/2021,16
Idaho,< 1 year,11/1/2021,10
Idaho,< 1 year,12/1/2021,13
Idaho,5-14 years,5/1/2020,11
Idaho,15-24 years,1/1/2018,19
Idaho,15-24 years,2/1/2018,17
Idaho,15-24 years,4/1/2018,21
Idaho,15-24 years,5/1/2018,19
Idaho,15-24 years,6/1/2018,28
Idaho,15-24 years,7/1/2018,25
Idaho,15-24 years,8/1/2018,21
Idaho,15-24 years,9/1/2018,20
Idaho,15-24 years,10/1/2018,19
Idaho,15-24 years,11/1/2018,15
Idaho,15-24 years,12/1/2018,18
Idaho,15-24 years,1/1/2019,15
Idaho,15-24 years,3/1/2019,14
Idaho,15-24 years,4/1/2019,11
Idaho,15-24 years,5/1/2019,14
Idaho,15-24 years,6/1/2019,13
Idaho,15-24 years,7/1/2019,14
Idaho,15-24 years,8/1/2019,14
Idaho,15-24 years,9/1/2019,15
Idaho,15-24 years,10/1/2019,20
Idaho,15-24 years,11/1/2019,17
Idaho,15-24 years,12/1/2019,10
Idaho,15-24 years,1/1/2020,13
Idaho,15-24 years,2/1/2020,14
Idaho,15-24 years,3/1/2020,15
Idaho,15-24 years,4/1/2020,17
Idaho,15-24 years,5/1/2020,17
Idaho,15-24 years,6/1/2020,17
Idaho,15-24 years,7/1/2020,17
Idaho,15-24 years,8/1/2020,15
Idaho,15-24 years,9/1/2020,15
Idaho,15-24 years,10/1/2020,16
Idaho,15-24 years,11/1/2020,17
Idaho,15-24 years,12/1/2020,24
Idaho,15-24 years,1/1/2021,20
Idaho,15-24 years,2/1/2021,12
Idaho,15-24 years,3/1/2021,18
Idaho,15-24 years,4/1/2021,13
Idaho,15-24 years,5/1/2021,24
Idaho,15-24 years,6/1/2021,19
Idaho,15-24 years,7/1/2021,24
Idaho,15-24 years,8/1/2021,11
Idaho,15-24 years,9/1/2021,22
Idaho,15-24 years,10/1/2021,26
Idaho,15-24 years,11/1/2021,16
Idaho,15-24 years,12/1/2021,18
Idaho,25-34 years,1/1/2018,16
Idaho,25-34 years,2/1/2018,16
Idaho,25-34 years,3/1/2018,23
Idaho,25-34 years,4/1/2018,19
Idaho,25-34 years,5/1/2018,20
Idaho,25-34 years,6/1/2018,30
Idaho,25-34 years,7/1/2018,20
Idaho,25-34 years,8/1/2018,22
Idaho,25-34 years,9/1/2018,20
Idaho,25-34 years,10/1/2018,21
Idaho,25-34 years,11/1/2018,17
Idaho,25-34 years,12/1/2018,16
Idaho,25-34 years,1/1/2019,11
Idaho,25-34 years,2/1/2019,22
Idaho,25-34 years,3/1/2019,22
Idaho,25-34 years,4/1/2019,16
Idaho,25-34 years,5/1/2019,19
Idaho,25-34 years,6/1/2019,27
Idaho,25-34 years,7/1/2019,15
Idaho,25-34 years,8/1/2019,22
Idaho,25-34 years,9/1/2019,17
Idaho,25-34 years,10/1/2019,20
Idaho,25-34 years,11/1/2019,16
Idaho,25-34 years,12/1/2019,19
Idaho,25-34 years,1/1/2020,20
Idaho,25-34 years,2/1/2020,21
Idaho,25-34 years,3/1/2020,27
Idaho,25-34 years,4/1/2020,14
Idaho,25-34 years,5/1/2020,22
Idaho,25-34 years,6/1/2020,30
Idaho,25-34 years,7/1/2020,32
Idaho,25-34 years,8/1/2020,20
Idaho,25-34 years,9/1/2020,27
Idaho,25-34 years,10/1/2020,32
Idaho,25-34 years,11/1/2020,25
Idaho,25-34 years,12/1/2020,22
Idaho,25-34 years,1/1/2021,30
Idaho,25-34 years,2/1/2021,25
Idaho,25-34 years,3/1/2021,27
Idaho,25-34 years,4/1/2021,34
Idaho,25-34 years,5/1/2021,30
Idaho,25-34 years,6/1/2021,24
Idaho,25-34 years,7/1/2021,36
Idaho,25-34 years,8/1/2021,41
Idaho,25-34 years,9/1/2021,36
Idaho,25-34 years,10/1/2021,36
Idaho,25-34 years,11/1/2021,30
Idaho,25-34 years,12/1/2021,31
Idaho,35-44 years,1/1/2018,29
Idaho,35-44 years,2/1/2018,23
Idaho,35-44 years,3/1/2018,35
Idaho,35-44 years,4/1/2018,27
Idaho,35-44 years,5/1/2018,37
Idaho,35-44 years,6/1/2018,21
Idaho,35-44 years,7/1/2018,43
Idaho,35-44 years,8/1/2018,31
Idaho,35-44 years,9/1/2018,34
Idaho,35-44 years,10/1/2018,28
Idaho,35-44 years,11/1/2018,31
Idaho,35-44 years,12/1/2018,33
Idaho,35-44 years,1/1/2019,33
Idaho,35-44 years,2/1/2019,34
Idaho,35-44 years,3/1/2019,31
Idaho,35-44 years,4/1/2019,27
Idaho,35-44 years,5/1/2019,27
Idaho,35-44 years,6/1/2019,24
Idaho,35-44 years,7/1/2019,27
Idaho,35-44 years,8/1/2019,40
Idaho,35-44 years,9/1/2019,26
Idaho,35-44 years,10/1/2019,31
Idaho,35-44 years,11/1/2019,31
Idaho,35-44 years,12/1/2019,41
Idaho,35-44 years,1/1/2020,29
Idaho,35-44 years,2/1/2020,29
Idaho,35-44 years,3/1/2020,37
Idaho,35-44 years,4/1/2020,38
